"Date debut traitement";"Matin/soir";"Date fin traitement";"Matin/soir";"N° National";"N° Travail";"Nom";"N° ordonnance";"Prescripteur";"Nature du produit";"Par";"Dose";"Voie";"Rythme";"Motif du traitement";"Date";"Observations";"Nom de l'intervenant";"Qualite de l'intervenant";"Date remise en vente lait";"Matin/soir";"Date remise en vente viande"
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235493890";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235444148";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235444143";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235571357";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235529328";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235554286";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235506362";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 160070588";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 160070555";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235571333";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235409559";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235529318";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235557959";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"6 505715421";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"82 35579864";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235579855";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235579859";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 223010095";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235571370";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235579875";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 223014465";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235579874";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 223010094";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 223014460";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235579876";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235579865";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"82 35607487";"";"";"0278023";"POURCEL";"NASALGEN";"Animal";"2.0 ml";"Nasal";"1 fois/Jour";"VACCINATION";"19/03/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235599238";"";"";"0278023";"POURCEL";"NASALGEN";"Animal";"2.0 ml";"Nasal";"1 fois/Jour";"VACCINATION";"19/03/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/03/2026";"Matin";"19/03/2026";"Soir";"8 235599234";"";"";"0278023";"POURCEL";"NASALGEN";"Animal";"2.0 ml";"Nasal";"1 fois/Jour";"VACCINATION";"19/03/2026";"";"CÉLINE";"Eleveur";"";"";""
"22/03/2026";"Soir";"23/03/2026";"Matin";"FR 8223014465";"4465";"ULINE";"26-02-0565";"CRASSUS";"TENALINE L.A.";"100 Kg";"10 ml";"Intra musculaire";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"30/03";"Matin";"14/04"
"22/03/2026";"Soir";"27/03/2026";"Matin";"FR 8223014465";"4465";"ULINE";"26-01-0773";"FORNILI";"TOLFINE";"100 Kg";"5 ml";"Intra musculaire";"48 fois/Jour";";";"";"SAMUEL";"Eleveur";"22/03";"Matin";"09/04"
"26/03/2026";"Soir";"27/03/2026";"Matin";"12 20153281";"";"";"26-03-0155";"FORNILI";"ROTAVEC CORONA";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"26/03/2026";"";"SAMUEL";"Eleveur";"26/03";"Matin";"26/03"
"26/03/2026";"Soir";"27/03/2026";"Matin";"1 220153235";"";"";"26-03-0155";"FORNILI";"ROTAVEC CORONA";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"26/03/2026";"";"SAMUEL";"Eleveur";"26/03";"Matin";"26/03"
"26/03/2026";"Soir";"27/03/2026";"Matin";"8 235430756";"";"";"26-03-0155";"FORNILI";"ROTAVEC CORONA";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"26/03/2026";"";"SAMUEL";"Eleveur";"26/03";"Matin";"26/03"
"26/03/2026";"Soir";"27/03/2026";"Matin";"8 160070592";"";"";"26-03-0155";"FORNILI";"ROTAVEC CORONA";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"26/03/2026";"";"SAMUEL";"Eleveur";"26/03";"Matin";"26/03"
"27/04/2026";"Matin";"27/04/2026";"Soir";"82 35474463";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590993";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235571333";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235571357";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235529327";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235430756";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579859";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579855";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235409559";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235394791";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 222010655";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"4 635275801";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"3 100327482";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235419854";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 222010659";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 160070555";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"3 210932659";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235515716";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590957";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 223014460";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590962";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235543533";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235515717";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235444148";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590984";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235430777";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"3 100317290";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235515718";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"6 505715458";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579864";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235571370";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 224010820";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"4 635275482";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235529323";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"1 221371520";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235474442";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235464421";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 223010094";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"6 505715421";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235529326";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235529328";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 224014339";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235543540";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235529278";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235557960";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235571331";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235506377";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235506362";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579865";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 160070568";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235543543";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579885";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235557963";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 222010580";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"6 505616393";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235554286";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"1 220153281";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579891";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235444152";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579875";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590977";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"3 100317284";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235590986";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235529318";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235482124";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235543535";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235565520";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 235579876";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
"27/04/2026";"Matin";"27/04/2026";"Soir";"8 222010586";"";"";"26-02-0565";"CRASSUS";"BULTAVO 3 (FCO3)";"Animal";"1.0 ml";"SC";"1 fois/Jour";"VACCINATION";"27/04/2026";"";"SAMUEL";"Eleveur";"";"";""
